Country Name,Country Code,Series Name,Series Code,1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,1393.62051159919,1528.71357923783,1657.8914075445,1884.19172260534,2005.6317977998,2236.28877407421,2364.43762646257,2574.84123308116,2650.18850550123,2678.67140645314,2925.0565231775,3070.03133755375,3223.22628481394,3465.82918388375,3625.8945799676,3676.43964197256,3985.68340157463,4272.86089756834,4447.74381308547,4810.29850257217,5070.51270247543,5625.3513902658,6307.21409590353,6415.80961733555,6232.71936134053,6292.78948709922,6242.19533244977,6390.31063156115,6639.60714595024,6684.80736732912,6920.87807380804,7075.06582034944,7212.96018080962,7361.4009618002,7457.50950382514,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,552.974447400777,683.067580278749,849.612116941326,632.335505920282,611.948520735642,483.952592007859,432.479097906362,260.510243874105,320.485516533776,449.710693665473,473.413389891928,300.564930338891,378.954675595447,355.152430863791,328.068592591845,366.172807593807,383.015998737117,418.251841315996,484.844735148119,573.306926117939,689.209556966579,905.309744891891,1128.41034965442,1304.5330505517,1163.79695168321,1401.47747416771,1437.7732945888,1457.89458202637,1557.22831003842,1709.99960541964,1909.73875450207,1299.26119456743,1111.86844893858,623.867252394076,441.505603374484,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2368.18975900346,2381.50604196903,2571.9557098729,2985.5198430352,1366.46838688231,958.612332137947,1084.96425017373,961.826471860751,1001.72116282662,1391.62015383495,1565.21202336887,1921.90543949937,2039.83684343796,2415.742065684,1904.44517958318,2012.28165067815,1750.57673687227,2267.75398376931,2611.37749349033,3006.18323287406,3590.64818332412,5197.74790651499,5744.75972670722,6831.98362206284,7408.36078641818,8255.87487222955,8263.20380320348,9200.97478600343,9402.1644191114,9471.92200052426,8562.08136860759,5539.11790036234,5637.5149461838,6015.16460686684,6359.83361442737,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51615.0206514946,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,16655.3373856576,23751.4495598339,29558.8955289057,31743.6529433624,30401.8924994443,38428.3854594406,38399.2106015973,39534.5420385899,38100.7367485434,41843.7569149243,48662.4397857994,46676.8509670492,40417.9622720409,41497.2025665071,40581.3070515572,37868.3230348534,38538.9900858784,41376.3939501661,48087.5831291964,53340.1476775431,54952.6737613431,57579.5019538092,63555.2374554216,72487.8459417575,69927.4687582492,74605.7210819748,88415.6280324892,83538.230025042,85112.4643984141,86605.5633762421,82081.5971616165,80172.2320869148,80449.9945127739,82818.1081617471,81993.72712595,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1540.43679136689,1208.00442501817,999.591906745427,902.549558305345,815.648516361443,988.94867216421,1012.98690016281,1004.99731445638,1009.64904714169,725.568073806227,794.445153001817,934.623028451503,955.843948743578,974.43876178943,991.250832880901,1177.62926773348,1258.44732163638,1263.25512201019,1253.39514553421,1407.17842434898,1571.73840701932,1748.90568010465,2032.62348932701,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,497.632026083843,469.337925450253,346.978413935277,294.403880723844,268.000295764389,213.635340168207,178.361221005225,155.188491611739,219.040499942149,177.559715711364,138.428879512683,171.047983362588,190.00250025609,237.75744423262,311.627324802736,340.583032738899,408.838590699258,526.642915434768,715.86511053556,676.12341925805,749.552711015842,847.382101810518,969.296473144289,1048.22729256115,1104.17168941376,929.095857223746,802.518004052824,806.041573098044,826.621530538704,870.787589323223,..
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,221.588134511165,186.218724970672,173.790639184874,195.661537920119,175.558126784427,157.060818273959,161.176935540338,182.361883690418,219.550188812563,253.475951266267,395.532684558791,400.263684382317,410.952327593101,406.538668558325,411.97234578502,431.279693134905,459.259282513861,492.63137929182,485.497487404515,552.839529600341,687.390445540348,695.216776812045,743.403784726004,781.437014324276,867.867680563228,970.416938425046,1030.09291747653,947.933446487903,966.474622354379,1004.84112066441,1060.99461489421,1122.12181047515,..
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,747.703437345799,813.451673424011,936.780302029165,1123.43764273139,1295.46472202503,1508.94273670514,1716.41559946849,1927.88273672709,2209.36303047747,2491.42809022179,2846.58673831224,3043.98051668092,2468.18497325954,1845.82886964502,2033.25794401796,2007.73517506683,1893.26405987891,2096.18799866778,2359.11686709087,2660.1269982933,2894.06265596401,3369.54340286988,3973.01699148237,4379.65852387961,4213.00633872183,5076.34017438708,5492.12125590558,5860.58250725599,6168.26298501219,5951.88370233604,5840.04652294326,5994.23147547156,6592.91490169864,7295.47561612095,7806.74221105532,..
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,415.085948577851,529.793700497329,508.793923012396,517.787095030345,453.478829459622,464.521698061067,446.459773009901,523.735517063042,614.434008476158,676.623999210632,806.409101591827,947.51332029527,1013.05002497807,1210.03264559371,1232.4560962795,1332.7828591777,1353.74792501854,1286.40575068308,1230.2281911588,1560.50982160188,..
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,234.356326111085,315.461934540409,359.79062078767,385.425526492864,367.792584109987,431.450159769201,414.782081589686,429.042034762676,306.150563503367,238.465395587917,309.818440171369,336.977236353739,334.143395477957,342.658274046648,329.695996376381,302.206394294343,292.567357624045,326.855600126755,396.030044051086,412.589391962308,406.400950539125,407.694697892417,449.144232824439,544.147523365142,538.4419515764,534.044366810198,587.097136792467,571.806723944167,621.398853574683,640.934219628827,570.910279013434,597.471088804109,626.091527901405,679.97276057805,679.290249091295,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,639.629625484337,724.809280832553,865.842531935605,1127.56253097379,1121.17800535677,1194.54103416891,1387.99678145918,1436.76863017506,1449.29083576361,2047.13822960625,2176.29081808095,2306.98685644856,2225.14699849269,1973.62622274346,2043.60416413032,2090.8780473688,1838.99341445526,1845.68755613781,2030.81645813173,2301.56216276492,2594.49576469114,2873.30272122571,2910.03164483857,3331.70768731303,3006.80892575915,3527.78270577121,4002.65916515062,4581.73864748582,4428.14652130855,4354.02886337063,4336.19657636639,4158.28837838716,4513.60953145965,4740.79214895188,4903.15290276599,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,6302.66846737926,4051.47999202661,4016.41950990194,3734.45241050677,3564.35987385934,4150.30185502442,4318.51999576353,4398.50223636653,3754.76715994311,3959.28505347215,4249.09437348112,4579.97082122924,4554.32030819416,4790.13892439622,5387.13881254591,6435.16468252829,6939.80118408553,7053.0708041133,8807.90037861,10293.805414705,12327.2331723195,14102.4958480936,16539.8781077283,21204.1049703496,14514.1417224997,16683.3553787376,19034.1491966652,19157.4170366712,20143.6644489582,20270.8593716518,18289.704340369,16176.9473700573,16238.1931916674,17129.9130902577,17397.9817601543,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1147.42859426648,1199.56189916744,1259.13565511809,1281.20145726783,1253.32655269715,1491.12212876029,1551.37689316462,1799.11032878215,1660.8753792643,1743.15453270062,1975.90029490707,2113.5862918713,2208.2053029448,2292.71294685292,2386.58924421382,2211.82681728547,2253.04470970244,2344.41353342533,2760.41431350156,3111.38270290128,3193.20656949373,3370.03392588511,3775.75001016077,4307.15587838971,4128.46278261191,4141.97635336459,4264.67494604737,4152.67858707583,4222.70324540611,4305.47416504835,3861.68853113497,3697.93083126064,3481.22873876516,3438.78908914627,3317.4535932122,..
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,1368.40140175616,1510.67652183988,1705.89458476977,1745.36489349025,2021.8592244424,2794.35039016178,2735.70786407173,2842.36987637475,3180.18780104574,2270.33752255651,2897.86649148369,3053.94702504913,3144.38585934025,4499.7367014434,4116.17016504945,4337.47814131056,3142.9551896786,3687.89027802495,4760.14894922884,6101.47160805958,7456.3877151334,8102.1214888943,9791.65157352724,10940.9912499593,9103.70987859135,10742.4300726761,11420.7732646112,11795.316711752,12614.4802575975,12157.3379609015,11006.2497363978,10895.3186924719,10591.4743712025,9455.59365384828,9126.56134585014,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,684.220482824936,861.783887107155,838.566343365246,865.789417037966,846.646157159019,820.684272689977,792.668462135789,622.370626136403,589.905474021967,554.832750947803,562.637053634016,590.393217025249,548.699147603723,643.174725992465,774.482830739193,967.890164732092,1283.9112634525,1453.91623815764,1704.41753105704,2136.47432207796,2600.36929181095,3904.46371937896,4036.4559987796,4439.20038235805,5649.95227819669,6675.18565772239,7304.28713230982,7962.23909840679,6432.68070195019,6389.54840833488,6587.09031628698,6966.63541063077,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16629.3422333472,15784.6031336088,16382.9355083763,18187.2209737828,20533.9176721079,24561.6515259773,25456.3008063189,27648.3430549324,22019.6592973007,21028.4078383344,21835.0840399077,21345.6525568015,21716.5644525064,23779.8637224688,26182.4296156305,28240.7068027025,27545.8709416678,29554.7059604407,31353.3293184258,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,990.064819950998,1037.57654705226,1069.24379622589,1047.50521578164,1176.69969296285,1185.84051888057,1323.05547914829,1362.31958034201,1367.08453369597,1464.49187950758,1462.85469981826,1391.45349501539,1610.14946238103,1874.46828495417,2182.07838763698,2183.90988927071,2263.12860136197,2644.59192126779,2936.80625962623,2599.87301181428,3022.17650716397,3640.72324004977,3507.94065504737,3454.82869218249,3398.70648337631,3197.77225194394,3255.92869342584,3572.49357894833,3700.74426252192,4059.02999569444,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.746034664622,260.328699592605,401.563466295719,402.279466564451,314.768702840413,248.029367198959,185.018148080294,153.943974021464,167.941231721124,201.602656478301,281.966202349409,287.388236078175,289.504414242171,295.4053580237,261.34786098482,261.868997701026,239.473185932773,245.500079364729,254.301155371148,296.014300645609,333.731636524744,349.217100086696,403.663703553959,474.517918448298,796.530924443729,819.007315885977,829.010344932875,786.728052790667,806.595521409999,879.720233346557,843.629415815721,733.431251236802,747.196907377979,770.452453254239,794.341077917102,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1249.44327760578,1449.96249883861,1597.53464352316,1569.75758369404,1489.68877509851,1417.86516173293,1258.1365736358,1012.09819360028,935.95898840846,872.69874195784,991.220402802809,835.250954177158,635.757922564199,635.700535075575,780.321178870619,878.618748941345,1047.50279047739,1366.01647647823,1826.93139114817,2300.76970925872,3065.61129390842,3887.24233680525,2542.99542417522,2965.13971520617,3569.75812083898,3855.41772856732,4029.71125162545,3104.64320609541,2124.6623187838,2187.73050991433,2640.67567655839,3096.81740221352,3659.03131229487,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,29720.9194734633,23467.9766691997,23726.1523330469,22295.1461115987,24028.1928780116,27729.4664216648,26612.3355369691,26420.8727534823,25596.6922747864,25847.9261239252,27222.0358561647,28975.0229000791,29512.6637440248,26899.601766231,28470.8378632746,33291.419366353,31280.7842785952,31567.4737120596,33499.0937513705,36333.2498445266,39365.4339019123,41907.405655968,41809.516382842,44498.9342301633,32024.1816031187,33893.303514039,39194.6766208456,40976.4997112455,42412.6302780364,43751.8388860721,38663.3838066363,38141.8467585492,40644.804043392,43839.3563491413,43103.3230583165,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,8652.21654247593,10611.112210096,13118.586534629,15987.1680775688,16239.2821960944,19095.4669984608,19900.7266505069,20487.1707852878,18389.0195675099,19709.2380983653,23123.1777902009,24332.6977665594,26734.5626114537,28214.274355869,28669.539690801,28149.8700107891,27744.5064592461,30056.5862179301,34419.1479145952,40290.3139710116,42030.2866138136,44599.6975685697,50566.8265956828,47286.9984928367,38713.1374283353,39435.8399018505,42038.572250193,42462.771568145,43444.533001954,47425.6076805194,44974.8318771782,41064.1334316223,40361.4173832159,43043.2278164551,42330.117537005,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,18236.8277265009,19071.2271949295,20038.9410992658,21417.0119305191,22857.1544330056,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1389804773,32853.6769523009,34513.5615037271,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.7477810544,46298.7314440927,47975.9676958038,48382.5584490552,47099.9804711343,48467.5157769259,49886.8181094923,51610.6052783379,53117.6678498178,55064.7445483427,56839.3817742317,57951.5840820997,60062.2223132211,62996.4712852605,65297.517508274,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,1571.30599985711,1940.215705748,2415.90371936346,2676.54123107675,2732.29461164913,2990.3642477705,3578.28472927323,4082.53189162529,4720.99130625166,5458.86394999264,5985.10585663924,6317.56576737168,7329.8534902145,7713.61876978958,7250.25942698166,6875.02132792057,6284.45590069056,4090.89926678324,3624.19805202397,4120.5566108595,5226.93780602568,5887.84870298482,7026.51149089808,9091.07903890419,9451.93244915707,11992.0166266335,14236.6811883717,15171.5846627498,16973.6742131099,16831.9729445436,15613.7642726566,15387.14403013,17322.1473894404,17277.9701105496,16190.126957465,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,651.419206137363,652.807475287429,603.352015296438,596.983585612576,576.447110453392,585.932364161135,600.598157828584,623.002652367639,623.216132835985,702.480744088873,558.226802377,456.706289511583,383.343067990742,396.377979026633,465.119886944025,546.776850185552,654.283837283285,830.407694204322,1082.28602501699,1213.26532816388,1634.31209539718,1926.29299673401,2137.025122118,2281.41097296841,2492.33664277468,2615.025134487,2567.79920656883,1826.56691924216,1529.08286351335,1724.8411344137,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1014.40500910254,951.155572282036,1024.87653162739,1136.64263312026,1078.56914237626,1152.1849675189,1335.85133001434,1347.48227497866,1255.08221384119,1423.88792651199,1482.73201442993,1522.05334486329,1559.39657967689,1473.66611442596,1478.53679800456,1470.57226526613,1363.11301571423,1354.14912233538,1580.58357788061,1788.08716695791,1887.22657627559,2049.61885568896,2398.61262459488,2705.59765800081,2649.61814352873,2966.85711598678,3264.5370165591,3133.09020920348,3124.23307756588,3088.25830265504,2801.93984778858,2889.85303623403,3082.35632289041,3125.25798900649,3115.35862043261,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,3577.78198625982,3398.1319795262,2634.22068350481,3220.86243034683,2270.9581540757,2475.38047254573,2661.03345359182,2938.16176879535,2857.93852353474,2720.36756938023,3529.58961099889,3151.26927826974,3758.84493439744,3921.71897903035,4127.10793839424,4842.03720158812,4986.6755860435,3700.87959262076,3272.61502369118,4325.69675587558,5504.97682392969,6833.37789380195,8454.46674316342,11432.7438562616,11765.1001763251,13825.3580883312,10955.3499126366,12985.5053251065,12456.7124535391,16054.4905130962,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,231.452327634266,422.780318021085,575.462700751475,390.412181474915,94.5647309759125,95.1882501808876,138.447454368734,139.200136579577,182.308401759113,221.129181235302,276.812666510629,324.147206885621,348.017398076375,348.324326182854,362.919502801142,390.093326052633,404.807866242848,430.052867139077,480.579799221457,546.909605842251,687.479735592231,784.37242227845,906.284198109134,1149.4246418463,1217.26855530412,1317.89070617836,1525.11598800104,1735.14127643805,1886.67189633671,2030.26195473318,2085.10148409879,2192.21453866566,2365.62166567374,2566.59694958511,2715.27603640721,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30126.255644641,31823.1249884799,35024.4774908497,40929.7951205119,41560.9341982634,44333.0656550273,39207.0037546472,38771.2743877127,40043.1901659314,39144.1657740184,37849.7287205036,34819.1477546185,33573.0970301435,34797.14046978,35931.5412519766,35938.0243875154,..,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,1201.58154213882,1326.56285737146,1317.46675131385,1389.16497137651,1465.04605685868,1499.49217657019,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1422.19088643544,1543.70141392774,1570.10439962728,1664.24571669276,2035.20234121766,2191.78178736868,2557.07562356699,2880.79843707909,3067.43872735614,3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,482.247874017314,482.060688899768,498.963458829733,393.739232115679,291.472152530055,285.569554820636,374.011431361723,428.060810002034,384.499846864277,451.571138765507,554.448633427793,550.360241677081,579.852920528358,620.382758672096,709.965306138625,832.844488626279,921.418443941266,1017.29200069786,1229.24684321745,1116.08459430357,1334.78484461341,1374.62128512758,1446.53635351496,1607.15236498904,1673.14635369478,1602.03784066157,1138.68299471073,960.528533738514,824.117628729094,774.334489816721,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,329.51162318132,232.538957136755,307.872632589342,488.744413413745,511.321337632379,408.769534724677,409.727573569357,376.498774421343,378.12547185508,412.260984453725,418.515070713827,385.152440867439,448.370206818557,358.555886217461,335.712390719746,345.689554372848,382.94117849531,382.242172375719,435.45808332532,538.591506409662,702.740940632375,1047.91918744918,1124.29058597692,1394.00060846687,1159.90776214745,1489.45930583593,1672.90825103652,1763.07273337195,1878.90969681416,1763.06257144391,1337.79558561814,1280.57844679257,1534.86675111219,1516.39066079862,1305.06325350544,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,635.006058582556,675.806848345608,707.575465747922,793.449580546495,816.07676574368,841.972989778691,809.052124825449,619.372594032825,591.720162491483,611.865711030192,623.209967404318,741.095726733151,731.948379686957,544.984162862031,580.07071808101,563.057741053574,568.385909190556,530.530579398693,478.007404969228,482.998411302845,476.555323602915,447.854924165548,431.787188267027,356.693349652722,771.598785915315,948.33185445926,1093.65400227511,1304.96980167411,1430.00081795572,1434.89934002278,1445.07106198798,1464.58352903946,1548.17005572552,1683.74057709465,1463.98591018054,..
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,1606.75582747257,1489.840236819,1543.51322849752,1476.0412040835,1505.50490569541,2009.41513624547,1929.61343063288,2027.8288568798,1996.92236578232,1989.45616695471,2072.74455320341,2235.93417589666,2319.00218153049,2188.90362722992,2331.91527596567,2605.63326297453,2506.36753831974,2466.63934888185,2726.84213811341,3134.84063225458,3765.91816082875,4360.33505210762,4963.2247097275,6149.51148939803,5180.58149106294,5926.71296268116,6867.60019200019,7466.81181141866,7522.59534414922,7461.54515034611,6400.36035038446,6112.1059534046,6108.58822028271,6601.82518932287,6584.74024069285,..
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2722.83811943584,2466.30288976526,2633.11510452758,2775.61566931494,2827.69478385701,2997.32366872164,2945.29554260095,2874.37652901676,3078.92245738136,3208.61996453216,3507.90349711236,3799.49531675294,4417.54686192295,4686.45813941677,4933.02782595898,5250.37531330665,5374.08436094789,5600.42397833548,5945.87612012915,6459.59080281483,7255.01156126937,8201.23313958053,9054.86549068759,10225.3866142223,8578.70554780842,9253.21333262735,9920.8920986356,10187.2716141439,10306.6345316741,10376.283588732,10083.9648675967,9518.1838733579,9767.97005850011,10187.2123091569,10500.9719018527,..
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,2373.28005240347,2205.0052540874,2358.05347287957,2482.31249077683,2812.16621391443,3578.61364439191,3793.63346349414,3745.60948280664,4106.19901983679,3986.19730505155,3946.84248510514,4352.34033814784,4936.0393380702,5943.43906853347,7171.17416938522,8356.2676708828,9474.97605396529,12012.3922167503,14585.4147248746,12304.5556599839,12608.6333258322,13910.4473714964,13014.715877787,13712.6845114515,14154.1425405415,12513.2018363306,12822.3762230609,14244.8644785917,16037.4818998226,16298.4787641658,..
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,784.72436631007,771.572590619217,756.453836186382,787.348366360646,782.042809301761,896.662557693337,929.504852066013,998.789920751244,1071.57583668728,1101.309771866,1108.51730816833,1183.84062964897,1241.85418168656,1204.38995528549,1251.43289791682,1338.81286996799,1302.00700663354,1242.61121351384,1359.35795235474,1554.86495062832,1783.19473873558,2006.45634593037,2342.03500876811,2599.82880397246,2464.5606686226,2948.8720397855,3257.34481862369,3366.871974399,3378.15156068834,3448.53328404342,3302.72912234915,3334.11547907391,3555.33459430595,3585.30795170441,3644.01415825523,..
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1399.43833167593,1800.72306700413,2080.65025033066,2463.48672793009,2525.94146860905,2599.0745762954,2893.41201031067,3120.37476676218,3446.93056695854,3807.98742732628,4276.20417729569,4073.04060931058,3854.09280575525,3417.91390939832,3779.70921994614,4052.34177606243,3736.23953476683,3765.7916457521,4108.72251973275,4574.64468223264,4848.26678555907,5105.59631628112,5672.59223566441,6498.52736590973,6647.80581075003,7698.06761594724,8861.50906334251,9420.55432849728,9466.30354889193,9703.32466316818,9598.28772629473,9857.95937554606,10467.3539156928,11318.3457397374,11502.8651112611,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,355.095952604926,348.200838645749,337.930457397257,368.321580455243,391.482990707114,412.960840307696,441.45496368799,487.838128401622,528.520433145577,627.611871690135,764.982973152771,868.031478872615,888.492863610086,805.169625847072,876.426303348272,956.670195045752,1008.38127882568,1106.28786662085,1241.64300175938,1428.07041017735,1640.99315464777,1961.17496298151,2461.14773880683,3091.11777091502,3327.91981246545,4005.57170065979,4858.63674323147,5378.90505007494,5891.53524017465,6306.4072904201,6522.74911529277,6612.32723708149,7173.56731526143,7971.67338559114,8192.14333610989,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,358.963411884077,351.983902876453,341.587910586296,372.292510721458,395.692153688047,417.394819265647,446.196943059192,493.090095737975,534.226257864746,634.400485771509,773.262861450273,877.418314759995,898.079059600943,813.83250581816,885.834074923448,966.924607505094,1019.18502943006,1118.13635285897,1254.95908807063,1443.43160854512,1658.67597268368,1982.31074387254,2487.6458069529,3124.32974503373,3363.52634308193,4048.42043126003,4910.53615829559,5436.22436555427,5954.18383436337,6373.31755269839,6591.78025630437,6682.12580197807,7249.10181549539,8055.42956281708,8278.07397457794,..
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,7836.7920964764,10971.1480533901,13532.3157554029,14833.2097846001,15086.9718967749,18900.3945806209,19541.7317025523,21455.4570676904,19556.6145378733,20587.0283039792,23697.8592021255,23916.6121814645,21810.5997860033,22380.8179876866,22213.1816187379,20165.8326060912,20432.4603204908,22109.1846518183,27134.8776907149,30948.9563727981,31936.1497904881,33767.3020910767,38667.0694135763,42178.2950338263,38423.7564570954,37568.8891536299,40615.3479697679,37599.915754443,39105.1517383111,39858.3739785371,34370.787184202,35147.7422259268,37140.6698528957,40038.5067764355,38976.3428800255,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,4653.32479381856,6312.71275854621,7752.97666385005,8577.9584796132,8642.04558554527,10521.0957783916,10799.6190594367,11534.0285227292,10555.1790151359,11009.2567077119,12690.7758034313,12930.4482568151,12248.1636017219,12546.6646826295,12390.0851196452,11648.0678436856,11762.0539092412,12835.1508635529,15585.6704654865,18114.910174948,19229.0251693937,20758.680017924,24167.1517049068,26419.8695511507,23145.1432788328,23614.2280637492,26118.77023039,25075.8449727479,26079.5427663165,26305.7925229878,22554.4672468035,22383.0497887935,23629.1062496353,25215.2137948894,24742.719826381,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,2425.72211492358,2326.44749825092,2475.45866571432,2400.13085491625,2200.71933151627,2149.14864808981,1841.92572844122,1965.61250721965,1982.51268966074,2067.19284275438,1914.00659348884,1605.47157710978,1794.54037356746,1774.5213275012,2031.47686989565,2560.5760913873,3392.55081467635,4283.1010703495,5242.0228285475,6724.54534560243,8298.87621175333,6479.03090836839,7794.23315396258,9628.08487368589,10206.4600958004,10748.2150205945,9910.10934999672,7472.89501961602,7058.86171886161,7879.81870052492,8031.82141643898,8133.57345825387,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,2347.414673868,2260.80882335623,2388.95330751743,2348.91434750321,2190.45956348574,2152.81567007713,1931.96127094659,2132.90843522798,2190.79695491529,2257.67080973285,2181.24044065231,1891.02763797063,2057.38358047786,2096.23488974884,2357.63550045401,2897.75788183484,3749.11193204968,4689.91724725274,5663.74320043833,7270.70138272885,8975.45632179806,7093.40159222677,8289.80243380622,10017.7624544411,10406.4424055681,10973.1244963165,10319.3232049194,8007.28501261297,7665.3771838596,8552.95276099233,8894.62964846169,9017.5389507441,..
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,6471.09128435064,9023.12187260524,11128.4339333871,12177.539841853,12397.4053445009,15460.1934871532,15964.3596487571,17498.2321790977,15925.3120973763,16829.4561364358,19466.4184799207,19752.4254575431,18088.8318902743,18615.5073169739,18477.2267477159,16909.8732568021,17184.9399433894,18682.1265960109,22922.7515655555,26263.7523479591,27333.0778806266,29070.2382721436,33551.6350502832,36914.3331225459,33362.8238488625,32939.9954041609,35721.5322112679,33159.1110060226,34563.7426260981,35242.1907448323,30469.6243901071,31172.2286448947,33080.9186444207,35733.7160011367,34913.1915566094,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,527.866773834527,482.94108301218,472.728175352056,487.746543171721,436.311385889983,666.324511953996,671.207010589108,649.101104786322,586.61118660289,550.613131707633,620.888047458703,627.522450744079,683.764200595699,671.821427641172,711.292432043343,816.871301217096,788.253025388438,738.172896924629,765.837459804036,929.398980687204,1133.62858906956,1373.30626452793,1630.58418807984,2050.18157530911,1888.5922310083,2207.77211053519,2188.81069386736,2467.64630373323,2530.41235439061,2694.56371779599,2364.24769660877,2075.89997448139,2055.57360374932,2175.9365406788,2228.27023676996,..
